Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,72.20024108886719,97.69750213623047,68.74779510498047,194.9104766845703,164.1343231201172,72.83571844288954,97.72550201416016,68.80481891518373,195.03946932031346,164.2578155923196,67.10435128397388,93.5,65.7168464160506,187.37957775427904,154.17930794633403,68.20616489725688,95.32450103759766,67.0156136346648,192.51923784953004,157.02902719219887,341397200,135234000,55430000,24949000.0,71030800
2020-03-03,69.9072036743164,95.44950103759766,66.33773040771484,184.442626953125,156.2691192626953,73.45426993984877,99.81649780273438,69.83234647642158,195.70425990024415,166.2336440588436,69.05667582944147,94.40450286865234,65.9172024061507,182.5375782297498,154.13182955336734,73.3745366413102,98.76850128173828,69.31115659442902,194.69219756158247,165.09375911275336,319475600,150690000,56602000,27984100.0,71677000
2020-03-04,73.14981842041016,98.79149627685547,68.51373291015625,190.26687622070312,162.00656127929688,73.3092923901448,98.9000015258789,68.57224739337018,190.33633844052602,162.14904146075395,70.82779719372856,96.0999984741211,66.30200954107818,184.93869398490696,157.3235145582892,71.6275782870545,97.32849884033203,67.3910084911232,187.69704660686287,160.0497561503621,219178400,95458000,47598000,23062500.0,49814400
2020-03-05,70.77705383300781,96.20149993896484,65.19912719726562,183.7281951904297,157.9409637451172,72.37902717401828,98.03600311279297,67.1267001116849,187.5184585064804,162.31052511256803,70.41219640582361,95.5,64.54850635828724,182.4581629611719,157.39001621509487,71.40527520257908,96.6500015258789,66.72600490557134,185.32565973285247,157.73198314771483,187572800,94964000,54380000,19333400.0,47817300
2020-03-06,69.83712768554688,95.05449676513672,64.25592803955078,179.67994689941406,153.4764404296875,70.26964007470336,95.54350280761719,64.6035493381855,182.34900375294296,154.939290445947,67.9524487742093,93.4749984741211,62.34521781036266,174.8875536690963,148.1854528791767,68.13849804691934,93.75,62.9769971984103,176.94144297065125,154.46433707133426,226176800,105472000,64640000,24559600.0,72821100
2020-03-09,64.31356048583984,90.03050231933594,60.291194915771484,168.18019104003906,143.0749053955078,67.19373670107173,93.13849639892578,62.12305473019572,173.6373653805713,149.84774304753546,63.54760324031838,88.06449890136719,59.410969211683664,163.903753206491,142.4859680325218,63.72882264119381,88.69300079345703,59.75413363170908,168.2794184476758,143.43587448607195,286744800,156264000,69252000,29949000.0,70419300
2020-03-10,68.94554138183594,94.59100341796875,63.2358512878418,176.80255126953125,152.8590087890625,69.21133137729244,94.7135009765625,63.269572972951494,176.90176354973235,152.9634991224944,65.08677501833562,90.90850067138672,60.22771277532329,168.18021229917125,144.93678912699198,66.96421319736713,93.54399871826172,62.20537061822726,173.309955010909,150.23727109717373,285290000,142666000,54872000,24517800.0,65354400
2020-03-11,66.55103302001953,91.04299926757812,60.048702239990234,168.91444396972656,145.93414306640625,67.95004932218703,93.56600189208984,62.33133872789939,174.51052791093812,149.8002550593637,65.68842661681832,90.07499694824219,59.06880204507788,166.35453113683502,143.57836446468625,67.02462518678024,92.89250183105469,61.901889422020155,172.6550782358711,149.25881588095203,255598800,112496000,54732000,20373900.0,56371600
2020-03-12,59.978797912597656,83.83049774169922,55.121917724609375,153.26727294921875,132.09402465820312,65.23899494473845,88.25,58.95027701384307,165.3028316632573,145.7821838160187,59.92322498627828,83.75,54.96918076424431,153.1382803053313,131.6380734962404,61.841735279374994,86.0989990234375,55.67088167650658,158.29778924106714,138.0214477414232,418474000,226924000,94326000,43266300.0,93226400
2020-03-13,67.16474914550781,89.25,60.215816497802734,168.9541473388672,150.8737030029297,67.63592258199654,89.31549835205078,60.22226345773861,169.46017087461817,153.79941776808664,61.11926832671573,84.03099822998047,55.158611522233514,156.37288491134964,133.68038364430018,64.00428573904365,87.75,58.2679152243598,162.2567048752018,140.11125691859695,370732000,176194000,79400000,35028600.0,92727400
2020-03-16,58.52421188354492,84.4574966430664,53.2102165222168,144.8731231689453,128.63633728027344,62.60043602101579,87.97250366210938,56.80401064985068,157.89097777264303,141.86854244359614,57.9902170129729,81.30149841308594,52.91664149959942,141.98579268312238,128.23737828715525,58.46138678881957,82.07550048828125,54.03390642715951,151.1340046050276,132.98691081630918,322423600,178346000,96520000,39120400.0,87905900
2020-03-17,61.0975341796875,90.39199829101562,55.44474411010742,148.25656127929688,139.22781372070312,62.24525368604919,92.88899993896484,55.838489131429206,152.7413712017619,140.111219878546,57.60362153116066,84.46199798583984,52.025010467573345,138.9099105437907,128.23738768544888,59.804833950382424,88.77349853515625,54.08498426425192,149.56629056018528,132.98692056268771,324056000,218342000,83194000,34255600.0,81059800
2020-03-18,59.60186767578125,91.5,54.11226272583008,145.81570434570312,133.36691284179688,60.406482464640554,92.08300018310547,54.79660524805218,147.02619090123744,138.68639687590408,57.29433930824816,87.25,51.424970078900834,136.03247851442796,128.25642396381357,57.93465023452481,87.5,52.56257095894629,138.6618382645267,131.08714225256688,300233600,192904000,93044000,37553100.0,81593200
2020-03-19,59.14518356323242,94.04650115966797,55.12786865234375,151.93765258789062,135.56118774414062,61.092687597465435,97.25,57.15808978102262,158.6846920311444,142.62848121921525,58.62085583762495,91.63249969482422,52.34487034827302,143.67251261593117,132.03702760813172,59.775827267657704,93.0,53.96497931020589,145.47833324763292,135.61817982543892,271857200,207998000,74064000,39862300.0,85922700
2020-03-20,55.39032745361328,92.30449676513672,52.972679138183594,148.56417846679688,130.46974182128906,60.848656123776394,97.8499984741211,56.45737823212612,158.02990726185797,139.7313357508798,55.09070998430256,91.0364990234375,52.66968337475193,146.8476527114593,129.0543750694383,59.72509337905043,96.31549835205078,56.08148339433845,154.8052121854239,138.68643217643537,401693200,196358000,82878000,32568400.0,84866200
2020-03-23,54.21360778808594,95.1415023803711,52.27445602416992,146.9468536376953,129.16827392578125,55.211524041383235,95.97000122070312,52.90821796189328,151.1240647968421,133.52835551035776,51.37208822817037,90.5999984741211,50.03000577141187,141.14239749154174,125.88160575331062,55.11004159498472,91.38749694824219,52.38553745507887,148.4947045726751,130.1466764014955,336752800,156170000,83672000,29830800.0,78975200
2020-03-24,59.652610778808594,97.00499725341797,56.037357330322266,159.7265625,140.9091339111328,59.848327192203485,97.75,56.201996968618325,160.05399484868934,142.10602543854912,56.61295613694801,95.01699829101562,53.876218046602105,151.3820565118102,134.19330215103852,57.110704962845915,97.57499694824219,54.74652747937438,154.001500161345,136.5490663326342,287531200,142942000,72468000,30440400.0,82516700
2020-03-25,59.32399368286133,94.29199981689453,54.629486083984375,154.99368286132812,139.56027221679688,62.399890444761496,97.51300048828125,56.838723734721434,161.7208894129763,146.59908341404636,59.02920978154729,94.28900146484375,53.70661363639943,151.8682011441611,137.20450796995928,60.587696143364745,96.03450012207031,55.76807440928379,157.68257306101083,141.45059151845882,303602000,129582000,90324000,35184300.0,75638200
2020-03-26,62.445796966552734,97.77449798583984,57.669368743896484,162.06817626953125,148.2899169921875,62.50378482179249,97.82450103759766,58.09386175834299,162.7230409214687,148.81236851080732,59.526955709117544,94.4645004272461,54.15392506628862,155.79739378485885,140.93763483465182,59.5656167372231,95.0999984741211,55.2791240135285,157.01781235257576,140.96613087253797,252087200,124426000,76562000,26556800.0,64568100
2020-03-27,59.86039352416992,95.00499725341797,55.057945251464844,155.56918334960938,142.20101928710938,61.82480931270065,96.989501953125,57.08072809299469,158.84349167154605,147.1310370046496,59.693671086293996,94.99600219726562,54.747511270415124,153.54507401130994,141.7260659731949,61.070937788654504,96.54299926757812,55.91139183073007,156.96820833607012,144.1483307730437,204216800,107758000,62794000,24879900.0,57042300
2020-03-30,61.56869888305664,98.19750213623047,56.845664978027344,164.65786743164062,152.20352172851562,61.74025490515105,98.68150329589844,57.07824358467989,165.45164145311486,152.5549970065621,60.2615017965214,95.61699676513672,54.4742659158485,156.82930161406097,142.49547567385673,60.5852833250574,96.1415023803711,56.16776944914525,157.9405761601368,144.8037561165446,167976400,122522000,58736000,22515200.0,63420300
2020-03-31,61.443050384521484,97.48600006103516,57.62125778198242,165.501220703125,149.8097686767578,63.42438208826982,99.6510009765625,58.18906316864204,169.59905230840994,156.52560046154846,60.88972867869349,97.20050048828125,56.370097362055304,162.92145945555544,148.71736744542542,61.759583420299464,98.21749877929688,56.96567688694709,164.19149156944218,151.41509857414286,197002000,102472000,65228000,23676300.0,77927200
2020-04-01,58.210105895996094,95.38500213623047,54.653289794921875,158.3572998046875,144.4903106689453,60.0972038911912,97.24800109863281,56.008093464132045,162.87185966361065,149.8477839495516,57.78001201918498,94.6500015258789,54.22631868304361,156.80943383993798,143.26493738693705,59.56079401122782,96.64849853515625,55.73931501110959,160.36156041626128,145.33572706359047,176218400,82438000,51970000,19507600.0,57969900
2020-04-02,59.181434631347656,95.94149780273438,55.393672943115234,156.95826721191406,147.48252868652344,59.23459262853542,96.37650299072266,55.6783190924219,160.0936657297294,147.69150934793902,57.241178794751,94.5,54.208468955289,154.70593816665038,142.82799103374626,58.07237254686632,95.08200073242188,54.549151445625526,157.86118519507858,144.25285127371004,165934000,86720000,56410000,20886300.0,49630700
2020-04-03,58.33091354370117,95.32949829101562,54.187137603759766,152.97947692871094,146.12413024902344,59.3674871060243,96.31649780273438,55.4809447712396,156.68044434817855,149.49630149094543,57.741345715951596,94.4574966430664,53.31336271403317,149.65557064068878,144.56628404497476,58.66677342106095,95.55750274658203,55.27861844766066,155.92635236524197,147.33051565835152,129880000,72198000,51374000,25983300.0,41243300
2020-04-06,63.4195556640625,99.87950134277344,58.674560546875,164.26097106933594,156.99107360839844,63.574192418824516,99.9260025024414,59.049460387953076,164.90590387910632,158.1594547108867,60.25667324880632,96.5009994506836,55.788910047440375,157.27577856792746,149.68628926690775,60.62394199347429,96.80000305175781,56.18563269892655,158.90300833132738,152.28903866452734,201820400,115464000,63320000,28453600.0,67111700
2020-04-07,62.684993743896484,100.58000183105469,58.643310546875,167.51544189453125,155.30023193359375,65.6497477016824,101.78600311279297,60.5386486628773,172.03993397402672,161.4841185494659,62.58109639604837,99.88099670410156,58.37998779819019,164.71739197485502,155.08174298427676,65.43227853328378,100.85549926757812,60.35169060850497,170.45238598754636,161.094653373126,202887200,102280000,61620000,31411900.0,62769000
2020-04-08,64.2894058227539,102.1500015258789,59.85528564453125,172.92300415039062,156.8581085205078,64.6035165473233,102.19999694824219,60.24704812716501,173.6373992327179,158.3209585589881,63.1199373363336,100.55750274658203,58.712232991960015,166.43393314922756,155.30975585753413,63.48478743589154,101.05000305175781,59.661884439404375,169.91659782058824,157.37105179533347,168895200,79546000,40334000,21664200.0,48318200
2020-04-09,64.75332641601562,102.13800048828125,59.8339729309082,173.82589721679688,156.8675537109375,65.25591244712727,102.6500015258789,60.59865278435294,175.7011802527379,158.98584107836996,63.95838246710248,100.88300323486328,59.132272009251324,170.2340889492218,155.14822532115448,64.9248861243381,102.21499633789062,60.40971598898934,174.53036037094571,158.02644076267168,161834800,92930000,54028000,23534300.0,51385100
2020-04-13,66.02428436279297,108.44349670410156,60.02439498901367,173.42901611328125,157.21902465820312,66.13301897916537,109.0,60.228211985811114,173.63738764003992,157.27603122535353,64.23141674512242,101.9000015258789,58.631904675648435,168.13059888974578,154.16983281192037,64.8306516969401,102.0,59.58254746490999,172.31774167717816,156.1171440984928,131022800,134334000,38702000,19355400.0,41905300
2020-04-14,69.35871887207031,114.16600036621094,62.74293518066406,176.78271484375,164.99876403808594,69.64867293181604,114.5999984741211,63.2646206472992,179.81888637309189,165.04626226424094,67.1840855454915,109.31050109863281,60.92346976589179,175.24478056569035,159.58429962815816,67.6552590491188,110.02349853515625,61.49028773908295,177.58640552622524,160.53420617356386,194994800,161744000,63358000,21011800.0,52874300
2020-04-15,68.72564697265625,115.38400268554688,62.34968185424805,175.59205627441406,163.26995849609375,69.18473466784468,116.66850280761719,63.23288132977035,176.80255817599564,164.87530304245226,67.80747158227939,112.25,61.194230736716015,171.47437555574143,160.76220553744395,68.23514673339383,112.88400268554688,61.81460308752658,173.82591713406964,162.62401444151914,131154400,137332000,42236000,17423000.0,40940800
2020-04-16,69.27173614501953,120.40950012207031,62.35612869262695,174.87765502929688,168.17144775390625,69.63659364674618,123.05000305175781,63.14610078349134,176.66364261929394,168.39943054189166,68.22308052874929,116.75,61.4025120129918,171.16677054452398,164.23883525130512,69.43845862105105,117.30000305175781,62.83764929137025,176.56441519874684,165.56871310625135,157125200,240764000,57896000,23593200.0,50479600
2020-04-17,68.33180236816406,118.75,63.42578887939453,177.84437561035156,169.65333557128906,69.33455576393993,120.0,63.971279654647915,178.87627111884785,170.98319909985108,66.89654391550201,115.8010025024414,62.781115555550386,175.28446264083883,167.06007994895504,68.78847886393716,118.61650085449219,63.55968059070784,177.8046785869603,170.50824576901817,215250000,158600000,51050000,20974800.0,52765600
2020-04-20,66.91343688964844,119.68049621582031,62.54060363769531,176.8521728515625,166.2906494140625,68.06115954025329,122.2490005493164,63.31768179285646,179.0945703316381,169.79580713643446,66.89411006844139,119.30249786376953,62.307033746712925,175.3936175218738,166.22416348822875,67.15989994650633,119.49749755859375,62.97402173117988,176.02863367534525,167.7820097543469,130015200,115414000,35292000,16110700.0,36669600
2020-04-21,64.84513854980469,116.40599822998047,60.111183166503906,169.4700927734375,159.41334533691406,66.99077762058634,121.41549682617188,61.98767228700058,174.01443306233168,164.97029069532127,64.1347578473476,113.98300170898438,59.756116084668555,167.02924055696525,157.7889985432716,66.75640021366904,120.83049774169922,61.62616202853529,173.88544044431308,164.8088082997189,180991600,149534000,49648000,24850500.0,56203700
2020-04-22,66.7129135131836,118.17449951171875,62.404727935791016,180.86070251464844,164.82778930664062,67.14783719048366,119.69999694824219,63.469426000735105,183.34123663421514,165.2837403941168,65.77057396314187,117.55000305175781,61.35292000771885,176.75293861824514,162.2630445097546,66.11125999851906,118.44999694824219,61.546816874331455,177.06052242667482,162.80448370842808,116862400,84244000,46296000,33242000.0,34620200
2020-04-23,66.45439147949219,119.97250366210938,63.03749084472656,183.6885223388672,162.83297729492188,68.07811832327417,121.21099853515625,63.879534159122194,185.59357077642403,166.29063651962912,66.41573043870696,119.10399627685547,62.50985410412235,181.72392836327927,162.34853017767068,66.657356413235,119.9990005493164,62.76821677257481,182.64669495302132,165.38822820580504,124814400,101332000,34202000,21426600.0,32790800
2020-04-24,68.37288665771484,120.51100158691406,63.30677032470703,188.5900421142578,165.80618286132812,68.3825537591584,121.02149963378906,63.361815406709226,188.9273910973202,165.81567670835807,66.93037962499518,119.0999984741211,61.69013080899274,179.42198319942162,162.1585453714661,66.9787077583751,120.8499984741211,62.23562155598527,181.80328973159789,163.44091045280888,126161200,76498000,37402000,28792000.0,34277600
2020-04-27,68.42122650146484,118.80000305175781,63.02212142944336,186.0400390625,165.33119201660156,68.75225288764294,122.24400329589844,64.1745987676371,192.24137369791666,168.03841623569522,67.64319061344894,118.1500015258789,62.73449772386327,185.9507434773445,164.6187623019317,68.09019274144761,122.16000366210938,64.07045614945028,191.15986457109452,167.74394760607214,117087600,112912000,44186000,29197800.0,33194400
2020-04-28,67.3121566772461,115.7040023803711,61.12430191040039,181.4857940673828,161.30368041992188,69.06394488685403,118.67500305175781,63.71141672653307,187.7268109792905,166.87013515935226,67.2203450064915,115.30000305175781,61.01470738613911,181.1385132497502,160.90472128091636,68.88272541689459,118.6050033569336,63.63406078207744,187.19102229434844,166.79414087176622,112004800,105388000,80700000,21731000.0,34392700
2020-04-29,69.52301025390625,118.635498046875,66.55889129638672,192.67796325683594,168.54188537597656,69.99176500480674,119.59449768066406,67.45002460634528,195.37678548595312,168.77936197566842,68.59516785102663,115.5,65.7927245869815,188.52058581051287,163.26991645835463,68.79813268535943,116.50050354003906,66.6987343327068,189.4433372001853,164.5427875540418,137280800,91832000,108358000,45954500.0,51286600
2020-04-30,70.98968505859375,123.69999694824219,66.78304290771484,203.1160888671875,170.23275756835938,71.16607461666706,123.75,66.9466912833189,208.05730923540762,171.36313417668887,69.67282835408629,119.80049896240234,65.53336921837345,200.0005382142963,167.4020256405569,70.06184250590752,120.99199676513672,66.02233182914512,205.30887283506067,170.98317735810693,183064000,190692000,55842000,46230100.0,53875900
2020-05-01,69.84681701660156,114.302001953125,65.32608032226562,200.695068359375,165.82521057128906,72.24616099497416,118.12200164794922,67.01760531854285,205.66605352173815,169.69132309324073,69.06878114170213,112.90950012207031,64.94622420976376,197.5001390497588,165.29325067285902,69.1654300495363,116.83999633789062,65.66180653739475,200.0302870004148,166.9935916904016,240616800,195452000,48872000,30415600.0,39370500
2020-05-04,70.8350601196289,115.79949951171875,65.602783203125,203.66175842285156,169.88131713867188,70.9631215704607,116.3489990234375,65.68064612813664,204.30670634790636,170.0333056950505,69.18233960605242,112.81900024414062,64.26930683547664,197.21237001217202,165.0937935681578,69.87097499683554,112.81900024414062,64.87034202825359,198.64116002093442,165.74923153491736,133568000,97318000,30806000,19250700.0,30372900
2020-05-05,71.89820098876953,115.88999938964844,66.89807891845703,205.4576873779297,171.70509338378906,72.72939466051092,117.55000305175781,67.98856850629761,208.74191213072285,174.45032258360467,71.1491592367676,115.35649871826172,66.20431948237466,204.89211833132651,170.8881732156213,71.2941362490643,117.0,66.32680414700387,205.40807366752924,171.57210705382792,147751200,64850000,39666000,21071200.0,36839200
2020-05-06,72.6399917602539,117.56300354003906,66.72005462646484,206.84678649902344,173.39598083496094,73.27063178737225,117.87249755859375,67.87352315827798,209.95242015348194,174.97282960108254,72.21472783850132,116.0,66.70517819138973,205.05088216567125,172.5315766630224,72.59891211487862,116.47200012207031,67.34340449678658,206.4995056560085,172.95903182399024,142333600,62356000,31732000,21857000.0,32139300
2020-05-07,73.39147186279297,118.38050079345703,67.90277099609375,209.6150360107422,174.40284729003906,73.7370026138725,118.80000305175781,68.23602278801522,209.95240013521098,175.3052556080261,72.96379653826914,117.15550231933594,67.07263420682175,207.41232064616085,173.4339385566434,73.26582900938926,118.73899841308594,67.50753910772514,209.51582373646835,174.94428648306186,115215200,67928000,30652000,15152000.0,28316000
2020-05-08,75.13829803466797,118.98049926757812,68.64960479736328,210.69654846191406,175.4287109375,75.19159993074032,119.36199951171875,69.25956128997706,211.54985270052043,175.73268794965426,73.72338371341871,117.8499984741211,68.03815763461286,209.20822817178512,174.17484199841797,74.05046319414457,118.60700225830078,68.52463821205002,210.5874043683722,175.7136857627892,133838400,64132000,33326000,12506000.0,30877800
2020-05-11,76.32061004638672,120.44999694824219,69.60421752929688,211.52011108398438,177.38555908203125,76.81485582493812,120.9834976196289,70.19632388908829,213.32594730041535,178.11697670899608,74.4380900872954,118.60549926757812,68.2112352957633,208.73199298585013,173.6904230840471,74.64645469079235,118.73500061035156,68.27520548318408,209.24794835339893,173.97538346108584,145946400,65184000,32718000,12911900.0,30892700
2020-05-12,75.44842529296875,117.84750366210938,68.19535827636719,208.4640655517578,173.36746215820312,77.45450365262057,120.94999694824219,70.13680855465576,213.60372429212765,177.67053823942587,75.32728527754581,117.75,68.16213222307255,208.36483814426987,173.16798987319115,77.00385895047138,120.59249877929688,69.833816610674,211.62921394694033,177.4425699136979,162301200,61498000,33918000,14704600.0,32038200
2020-05-13,74.53743743896484,118.39600372314453,66.8638687133789,203.50302124023438,170.7457275390625,76.54836579208815,120.38500213623047,68.69870991776949,209.13878738234018,174.83032920522427,73.46171369194431,116.88999938964844,65.8561982347185,200.53629704093484,167.69652068640866,75.62769739388037,118.33999633789062,68.24396464855478,207.79929292801273,173.4054691701278,200622400,95658000,40368000,20684600.0,44711500
2020-05-14,74.99534606933594,119.44249725341797,67.28688049316406,205.19970703125,171.48663330078125,75.0559160635201,119.56849670410156,67.31216892241369,205.31876782706613,171.63862183186455,73.05468108965971,117.6604995727539,65.62263398187353,199.12736420496205,166.87958060148486,73.77667808210235,118.05049896240234,66.12944679284938,200.98279892633244,168.64640741566177,158929200,72962000,36660000,17178900.0,41873900
2020-05-15,74.5519790649414,120.48899841308594,68.09024047851562,209.23802185058594,173.9849090576172,74.59801285788724,120.55000305175781,68.16561392304912,209.6944316566375,177.6895392707551,72.73487900802405,117.81849670410156,66.40119733074029,202.53064780705802,168.13348049505922,72.76880175811006,118.4260025024414,66.86040707156998,203.6717026021449,170.0902859150462,166348400,84700000,41544000,19383200.0,46610400
2020-05-18,76.30850219726562,121.31300354003906,68.69126892089844,211.53001403808594,175.64718627929688,76.68161544536761,121.6500015258789,69.06715998167876,212.96872069085757,176.8725590906157,75.18432690881329,119.20050048828125,67.15496289864852,209.2975334989645,174.74477814762233,75.87482634655969,120.21749877929688,67.52094138012248,210.4981034438379,176.4451041329194,135178400,87144000,47094000,20151900.0,35264500
2020-05-19,75.86756896972656,122.46649932861328,68.15668487548828,215.1912841796875,174.43138122558594,77.17102926581177,124.25,69.05376572383527,218.77317577753564,177.25260543401274,75.83607138413613,121.44850158691406,68.12494948842443,211.17281618808852,174.2983948602983,76.32547436249678,121.49150085449219,68.70614443587316,211.6093925818394,175.7612448784623,101729600,86410000,31586000,31843200.0,26799100
2020-05-20,77.34304809570312,124.89700317382812,69.88043975830078,228.17935180664062,176.85086059570312,77.41330397310716,125.00050354003906,70.02276472704372,229.53867952833812,177.03184785529155,76.68646396339064,123.3635025024414,68.80235214483642,221.4521451340405,175.21246950388453,76.72522965116472,123.89350128173828,68.88863698818672,221.75972891282075,176.0411853401111,111504800,79962000,38262000,50162900.0,31261300
2020-05-21,76.76641082763672,122.33699798583984,69.76092529296875,229.58831787109375,174.72662353515625,77.7452239875939,126.27249908447266,70.24244206277815,235.35307680549553,177.8128975506415,76.5289737926269,122.12699890136719,69.14798739865162,229.39979485355224,174.59326682345701,77.20493698671349,125.0,69.97118547184348,232.89239117121974,176.6031523221469,102688800,102288000,30894000,47782600.0,29119500
2020-05-22,77.26066589355469,121.84400177001953,70.082763671875,233.08091735839844,174.8028564453125,77.34304019898961,123.49250030517578,70.26921852029433,234.15250994111815,175.7077927017451,76.4029926993938,121.50650024414062,69.22534831600099,226.9589608180292,173.87887960911883,76.5047461498377,122.75050354003906,69.61958897415187,229.70738178910028,174.49804728640393,81803200,57342000,28544000,33925600.0,20826900
2020-05-26,76.7373275756836,121.09300231933594,70.48593139648438,230.3920135498047,172.95489501953125,78.55684488586623,123.0999984741211,71.6632053320512,239.02426954087372,177.65096998396217,76.68160052806691,120.7030029296875,70.38824330390248,229.86614151041633,172.50719436134594,78.37756009740804,122.9000015258789,71.5069951861751,237.90307837726152,177.4985581567519,125522000,71364000,44590000,33178300.0,36073600
2020-05-27,77.07169342041016,120.51950073242188,70.43189239501953,227.35581970214844,173.18348693847656,77.21706291080646,120.67900085449219,70.68331631144378,228.764761172586,173.35495386661088,75.85545038481993,116.5,69.1584208375953,219.4081943562366,168.22069886726882,76.59440888025136,120.24949645996094,70.41800721469514,227.2863726241577,171.6498775472554,112945200,101138000,31684000,34697600.0,39517100
2020-05-28,77.1056137084961,120.05500030517578,70.33071899414062,223.70448303222656,172.79293823242188,78.36304756047794,121.84850311279297,71.63096943029363,229.82643907583383,175.4124564029149,76.47084126097369,118.9114990234375,69.38057178014799,222.25584452684524,171.821345594234,76.74703662948228,119.21649932861328,69.426192345688,222.55351163233212,172.1642649179447,133560800,63804000,35170000,29377200.0,33810200
2020-05-29,77.03050994873047,122.11849975585938,71.08845520019531,223.33734130859375,174.55516052246094,77.8082267406315,122.11849975585938,71.24763911516013,225.71866288030157,175.5267676685074,76.67435802451047,119.91000366210938,70.2186452926417,221.14455787120394,171.8499162297259,77.34789618259597,120.7969970703125,70.4393174660561,223.4464854032134,174.0598293942111,153532400,70198000,37044000,23241500.0,42130400
2020-06-01,77.97782135009766,123.552001953125,71.1553955078125,230.10427856445312,174.15505981445312,78.09896135300481,123.84649658203125,71.48814791077972,230.63015060457363,174.31699188787934,76.8536385740957,122.20850372314453,70.53105438742989,221.75975786747784,172.8500684060968,76.98447184749915,122.4000015258789,70.70065785212817,222.84126714697254,173.8788116331823,80791200,58578000,25162000,18223800.0,22622400
2020-06-02,78.33881378173828,123.62049865722656,71.52435302734375,230.907958984375,176.13636779785156,78.36304326033381,123.67649841308594,71.55857034348811,231.1857775917419,176.22209397684256,77.27035810172477,122.2655029296875,70.49783354301282,224.79591934234608,172.7452855041876,77.71130947324757,123.3499984741211,71.16184772780194,229.1418199204089,175.50768008234184,87642800,50598000,23442000,20919000.0,30794600
2020-06-03,78.77007293701172,123.91999816894531,71.37260437011719,228.36790466308594,176.5650634765625,79.03173947926652,124.4000015258789,71.85660306579962,230.83850704146684,177.11754545638277,78.08684155798949,123.05850219726562,70.99423139231902,226.75059151677158,174.86952184719328,78.65862620653965,123.40049743652344,71.54369094375163,230.30271831482378,176.0506917214427,104491200,53420000,27732000,15380300.0,27311000
2020-06-04,78.09168243408203,123.02999877929688,70.13533020019531,224.52801513671875,174.24085998535156,78.89120338502829,125.37699890136719,71.47526126931832,229.8264474146918,177.02231087757588,77.71856920653472,122.50050354003906,69.72423054944969,222.86110350947578,173.65028222738718,78.59320375117642,123.87149810791016,71.25011707361648,227.7725579382905,175.55538677286637,87560400,58974000,26982000,17041500.0,28761800
2020-06-05,80.31581115722656,124.1500015258789,71.4107894897461,228.97315979003906,178.3177947998047,80.3763811505578,124.43250274658203,71.72221852046398,229.54864555284124,178.82264637625497,78.31215843959637,121.85649871826172,69.80406630546283,223.5556663264044,173.37404583909802,78.34123085338769,122.22550201416016,70.20178017806124,224.94477459040334,173.9551033467779,137250400,66128000,42642000,16750400.0,39893600
2020-06-08,80.79069519042969,126.2030029296875,71.8084945678711,229.59823608398438,179.4227294921875,80.82461794300563,126.5,71.85609764370997,229.74707721776002,179.60371673224284,79.30309967941871,124.36699676513672,70.64014967536586,225.63931324920404,175.68872668481072,80.01297837924804,125.01000213623047,70.72941584698744,227.24669454212363,177.11755495708823,95654400,79414000,33878000,15466500.0,33211600
2020-06-09,83.34188842773438,130.04299926757812,72.00884246826172,236.81163024902344,180.79441833496094,83.73438081455681,131.32150268554688,72.78840250945899,237.90307132103038,181.6517095383522,80.43937898287314,126.25,71.52682627591334,228.61595094279085,178.37492750218286,80.47087656345983,126.47200012207031,71.66965065277674,229.71730870091466,179.0798213933847,147712400,103520000,33624000,27462900.0,29783900
2020-06-10,85.48605346679688,132.37249755859375,72.6346664428711,234.88673400878906,187.50035095214844,85.95365197826031,136.11749267578125,73.03485462843723,239.3318620782933,189.10064603035806,83.85066386558994,131.31300354003906,72.12190617651635,233.44802723887338,181.9469704923257,84.28918996715056,132.25,72.47647380181667,239.0838086648603,182.0612866274209,166651600,98920000,31762000,20720700.0,43872300
2020-06-11,81.38184356689453,127.89800262451172,69.52041625976562,222.6824951171875,177.43191528320312,85.05480894028344,133.56900024414062,71.98504674451961,231.07662899070073,186.47162701714973,81.28009011611704,126.8115005493164,69.34734716096332,221.80935742815382,177.2414077362902,84.63081897651477,130.1750030517578,71.46087559148388,228.14960184432616,183.96642443239614,201662400,116002000,47144000,26708200.0,52854700
2020-06-12,82.0844497680664,127.2509994506836,70.06690979003906,226.80020141601562,178.83213806152344,84.26496946856898,131.07400512695312,71.13755930153172,229.85622132173424,182.623291383171,80.97481077374836,125.1675033569336,68.7220223032862,222.7519678450629,176.39359245482194,83.5187504243347,130.0605010986328,70.70860183286206,228.1099155813356,181.49927233718,200146000,108722000,36676000,22091400.0,43373600
